stationid,stationname,stationlatitude,stationlongitude,yyyy,mm,yyyymm,countoftripsstartinghere,countoftripsendinghere
3694,Jackson Square,40.71113,-74.0789,2019,06,2019-06,120,109
3195,Sip Ave,40.730742625306576,-74.06391263008119,2019,06,2019-06,1740,1456
3426,JCBS Depot,40.70965083364061,-74.0686011314392,2019,06,2019-06,1,9
3192,Liberty Light Rail,40.711242299999995,-74.0557013,2019,06,2019-06,1041,1162
3202,Newport PATH,40.7272235,-74.03375890000001,2019,06,2019-06,1782,1722
3201,Dey St,40.737711,-74.066921,2019,07,2019-07,159,223
3547,Broadway & Moylan Pl,40.8143256,-73.9590255,2019,07,2019-07,0,2
3210,Pershing Field,40.742677141,-74.051788633,2019,07,2019-07,405,385
3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,2019,07,2019-07,0,1
3194,McGinley Square,40.7253399253558,-74.06762212514876,2019,07,2019-07,771,441
3193,Lincoln Park,40.7246050998869,-74.07840594649316,2019,07,2019-07,418,509
3198,Heights Elevator,40.748715945380226,-74.04044330120088,2019,07,2019-07,347,320
3483,Montgomery St,40.71942,-74.05099,2019,07,2019-07,445,475
3186,Grove St PATH,40.71958611647166,-74.0431174635887,2019,07,2019-07,4834,6270
3196,Riverview Park,40.7443187,-74.04399090000001,2019,07,2019-07,253,221
3191,Union St,40.71821129999999,-74.08363940000001,2019,07,2019-07,141,194
3639,Harborside,40.71925170000001,-74.034234,2019,07,2019-07,2032,2028
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2019,07,2019-07,1234,1264
3481,York St,40.71649,-74.04105,2019,07,2019-07,343,369
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2019,07,2019-07,1637,1649
3640,Journal Square,40.733670000000004,-74.0625,2019,07,2019-07,776,656
3206,Hilltop,40.7311689,-74.0575736,2019,07,2019-07,335,264
505,6 Ave & W 33 St,40.74901271,-73.98848395,2019,07,2019-07,0,1
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2019,07,2019-07,461,421
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2019,07,2019-07,1083,1197
3273,Manila & 1st,40.72165072487999,-74.04288411140442,2019,07,2019-07,748,755
3681,Grand St,40.71517767732029,-74.03768330812454,2019,07,2019-07,684,695
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2019,07,2019-07,172,201
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2019,07,2019-07,257,264
3211,Newark Ave,40.72152515,-74.046304543,2019,07,2019-07,1230,1273
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2019,07,2019-07,220,179
3275,Columbus Drive,40.71835519823214,-74.03891444206238,2019,07,2019-07,909,924
3185,City Hall,40.717732500000004,-74.04384499999999,2019,07,2019-07,1093,1120
3207,Oakland Ave,40.7376037,-74.05247829999999,2019,07,2019-07,461,336
3212,Christ Hospital,40.734785818,-74.050443636,2019,07,2019-07,236,184
3184,Paulus Hook,40.7141454,-74.0335519,2019,07,2019-07,1166,1320
327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2019,07,2019-07,0,1
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2019,07,2019-07,875,753
383,Greenwich Ave & Charles St,40.735238,-74.000271,2019,07,2019-07,0,1
3267,Morris Canal,40.7124188237569,-74.03852552175522,2019,07,2019-07,1205,1024
3679,Bergen Ave,40.72210378668603,-74.07145500183104,2019,07,2019-07,334,302
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,2019,07,2019-07,266,255
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2019,07,2019-07,1108,866
3205,JC Medical Center,40.71653978099194,-74.0496379137039,2019,07,2019-07,767,791
3638,Washington St,40.7242941,-74.0354826,2019,07,2019-07,1128,1102
3220,5 Corners Library,40.73496102000952,-74.05950307846071,2019,07,2019-07,287,237
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2019,07,2019-07,384,299
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2019,07,2019-07,941,870
3213,Van Vorst Park,40.71848892,-74.047726625,2019,07,2019-07,922,738
217,Old Fulton St,40.70277159,-73.99383605,2019,07,2019-07,0,1
3280,Astor Place,40.71928220070703,-74.07126188278198,2019,07,2019-07,337,360
3268,Lafayette Park,40.71346382669195,-74.06285852193831,2019,07,2019-07,385,385
3209,Brunswick St,40.7241765,-74.05065640000001,2019,07,2019-07,883,846
3279,Dixon Mills,40.72163014263835,-74.04996782541275,2019,07,2019-07,739,641
484,W 44 St & 5 Ave,40.75500254,-73.98014437,2019,07,2019-07,0,1
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2019,07,2019-07,625,641
3203,Hamilton Park,40.727595965999996,-74.044247311,2019,07,2019-07,2679,2443
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,2019,07,2019-07,0,1
195,Liberty St & Broadway,40.70905623,-74.01043382,2019,07,2019-07,0,3
514,12 Ave & W 40 St,40.76087502,-74.00277668,2019,07,2019-07,0,2
3187,Warren St,40.721123600000006,-74.03805095,2019,07,2019-07,1117,1079
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2019,07,2019-07,1006,803
3694,Jackson Square,40.71113,-74.0789,2019,07,2019-07,138,142
3195,Sip Ave,40.730742625306576,-74.06391263008119,2019,07,2019-07,2005,1935
3426,JCBS Depot,40.70965083364061,-74.0686011314392,2019,07,2019-07,7,5
3192,Liberty Light Rail,40.711242299999995,-74.0557013,2019,07,2019-07,1014,1122
3202,Newport PATH,40.7272235,-74.03375890000001,2019,07,2019-07,1744,1956
3201,Dey St,40.737711,-74.066921,2019,08,2019-08,211,280
3210,Pershing Field,40.742677141,-74.051788633,2019,08,2019-08,494,444
3194,McGinley Square,40.7253399253558,-74.06762212514876,2019,08,2019-08,817,387
3193,Lincoln Park,40.7246050998869,-74.07840594649316,2019,08,2019-08,413,474
464,E 56 St & 3 Ave,40.75934501,-73.96759673,2019,08,2019-08,0,1
3198,Heights Elevator,40.748715945380226,-74.04044330120088,2019,08,2019-08,323,313
3483,Montgomery St,40.71942,-74.05099,2019,08,2019-08,459,457
3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,2019,08,2019-08,0,1
3186,Grove St PATH,40.71958611647166,-74.0431174635887,2019,08,2019-08,5463,6680
279,Peck Slip & Front St,40.707873,-74.00166999999999,2019,08,2019-08,0,1
3196,Riverview Park,40.7443187,-74.04399090000001,2019,08,2019-08,268,226
3191,Union St,40.71821129999999,-74.08363940000001,2019,08,2019-08,135,172
3639,Harborside,40.71925170000001,-74.034234,2019,08,2019-08,2329,2367
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2019,08,2019-08,1586,1584
3481,York St,40.71649,-74.04105,2019,08,2019-08,387,369
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2019,08,2019-08,1950,1972
3640,Journal Square,40.733670000000004,-74.0625,2019,08,2019-08,783,689
3206,Hilltop,40.7311689,-74.0575736,2019,08,2019-08,305,280
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2019,08,2019-08,464,427
456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,2019,08,2019-08,0,1
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2019,08,2019-08,2193,2614
3273,Manila & 1st,40.72165072487999,-74.04288411140442,2019,08,2019-08,839,851
3681,Grand St,40.71517767732029,-74.03768330812454,2019,08,2019-08,729,684
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2019,08,2019-08,292,327
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2019,08,2019-08,274,293
3540,Morningside Ave & W 123 St,40.81,-73.9551508,2019,08,2019-08,0,1
3211,Newark Ave,40.72152515,-74.046304543,2019,08,2019-08,1270,1378
426,West St & Chambers St,40.71754834,-74.01322069,2019,08,2019-08,0,1
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2019,08,2019-08,291,203
3275,Columbus Drive,40.71835519823214,-74.03891444206238,2019,08,2019-08,1035,1099
3185,City Hall,40.717732500000004,-74.04384499999999,2019,08,2019-08,1103,1142
3207,Oakland Ave,40.7376037,-74.05247829999999,2019,08,2019-08,514,340
3212,Christ Hospital,40.734785818,-74.050443636,2019,08,2019-08,219,163
3184,Paulus Hook,40.7141454,-74.0335519,2019,08,2019-08,997,1033
285,Broadway & E 14 St,40.73454567,-73.99074142,2019,08,2019-08,0,1
347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,2019,08,2019-08,0,1
327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2019,08,2019-08,0,1
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2019,08,2019-08,906,856
3267,Morris Canal,40.7124188237569,-74.03852552175522,2019,08,2019-08,1268,1050
3679,Bergen Ave,40.72210378668603,-74.07145500183104,2019,08,2019-08,325,282
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,2019,08,2019-08,246,219
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2019,08,2019-08,1021,881
3205,JC Medical Center,40.71653978099194,-74.0496379137039,2019,08,2019-08,915,903
3638,Washington St,40.7242941,-74.0354826,2019,08,2019-08,1333,1341
3220,5 Corners Library,40.73496102000952,-74.05950307846071,2019,08,2019-08,308,231
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2019,08,2019-08,396,318
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2019,08,2019-08,993,917
3213,Van Vorst Park,40.71848892,-74.047726625,2019,08,2019-08,974,819
3280,Astor Place,40.71928220070703,-74.07126188278198,2019,08,2019-08,402,380
3268,Lafayette Park,40.71346382669195,-74.06285852193831,2019,08,2019-08,408,405
3209,Brunswick St,40.7241765,-74.05065640000001,2019,08,2019-08,988,931
3279,Dixon Mills,40.72163014263835,-74.04996782541275,2019,08,2019-08,729,659
304,Broadway & Battery Pl,40.70463334,-74.01361706,2019,08,2019-08,0,1
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2019,08,2019-08,851,921
3203,Hamilton Park,40.727595965999996,-74.044247311,2019,08,2019-08,2965,2590
3187,Warren St,40.721123600000006,-74.03805095,2019,08,2019-08,1341,1271
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2019,08,2019-08,1001,838
3694,Jackson Square,40.71113,-74.0789,2019,08,2019-08,126,99
3195,Sip Ave,40.730742625306576,-74.06391263008119,2019,08,2019-08,1870,2018
3426,JCBS Depot,40.70965083364061,-74.0686011314392,2019,08,2019-08,1,9
3192,Liberty Light Rail,40.711242299999995,-74.0557013,2019,08,2019-08,1027,1132
3202,Newport PATH,40.7272235,-74.03375890000001,2019,08,2019-08,2174,2383
3201,Dey St,40.737711,-74.066921,2019,09,2019-09,85,92
363,West Thames St,40.70834698,-74.01713445,2019,09,2019-09,0,1
309,Murray St & West St,40.7149787,-74.013012,2019,09,2019-09,0,2
3210,Pershing Field,40.742677141,-74.051788633,2019,09,2019-09,536,489
3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,2019,09,2019-09,0,1
3194,McGinley Square,40.7253399253558,-74.06762212514876,2019,09,2019-09,929,612
3193,Lincoln Park,40.7246050998869,-74.07840594649316,2019,09,2019-09,382,417
3198,Heights Elevator,40.748715945380226,-74.04044330120088,2019,09,2019-09,364,320
3483,Montgomery St,40.71942,-74.05099,2019,09,2019-09,511,514
3186,Grove St PATH,40.71958611647166,-74.0431174635887,2019,09,2019-09,5282,6548
3196,Riverview Park,40.7443187,-74.04399090000001,2019,09,2019-09,263,221
3191,Union St,40.71821129999999,-74.08363940000001,2019,09,2019-09,152,180
3639,Harborside,40.71925170000001,-74.034234,2019,09,2019-09,2292,2354
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2019,09,2019-09,1504,1524
3481,York St,40.71649,-74.04105,2019,09,2019-09,457,433
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2019,09,2019-09,1757,1819
319,Fulton St & Broadway,40.711065999999995,-74.009447,2019,09,2019-09,0,2
3640,Journal Square,40.733670000000004,-74.0625,2019,09,2019-09,681,644
3206,Hilltop,40.7311689,-74.0575736,2019,09,2019-09,279,215
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2019,09,2019-09,418,389
127,Barrow St & Hudson St,40.73172428,-74.00674436,2019,09,2019-09,0,1
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2019,09,2019-09,2196,2658
3273,Manila & 1st,40.72165072487999,-74.04288411140442,2019,09,2019-09,889,901
3681,Grand St,40.71517767732029,-74.03768330812454,2019,09,2019-09,781,790
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2019,09,2019-09,407,431
3674,Jay St & York St,40.70140317257725,-73.98672670125961,2019,09,2019-09,0,1
116,W 17 St & 8 Ave,40.74177603,-74.00149746,2019,09,2019-09,0,1
303,Mercer St & Spring St,40.72362738,-73.99949601,2019,09,2019-09,0,1
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2019,09,2019-09,284,284
3211,Newark Ave,40.72152515,-74.046304543,2019,09,2019-09,1380,1411
426,West St & Chambers St,40.71754834,-74.01322069,2019,09,2019-09,0,1
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2019,09,2019-09,277,208
3275,Columbus Drive,40.71835519823214,-74.03891444206238,2019,09,2019-09,1098,1105
3185,City Hall,40.717732500000004,-74.04384499999999,2019,09,2019-09,1226,1271
358,Christopher St & Greenwich St,40.73291553,-74.00711384,2019,09,2019-09,0,2
3207,Oakland Ave,40.7376037,-74.05247829999999,2019,09,2019-09,510,318
3212,Christ Hospital,40.734785818,-74.050443636,2019,09,2019-09,260,189
3184,Paulus Hook,40.7141454,-74.0335519,2019,09,2019-09,1020,1049
347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,2019,09,2019-09,0,1
327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2019,09,2019-09,0,1
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2019,09,2019-09,945,853
3267,Morris Canal,40.7124188237569,-74.03852552175522,2019,09,2019-09,1187,1041
3679,Bergen Ave,40.72210378668603,-74.07145500183104,2019,09,2019-09,336,313
468,Broadway & W 56 St,40.7652654,-73.98192338,2019,09,2019-09,0,1
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,2019,09,2019-09,228,212
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2019,09,2019-09,1056,944
3205,JC Medical Center,40.71653978099194,-74.0496379137039,2019,09,2019-09,894,909
3638,Washington St,40.7242941,-74.0354826,2019,09,2019-09,1421,1455
3220,5 Corners Library,40.73496102000952,-74.05950307846071,2019,09,2019-09,333,257
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2019,09,2019-09,379,281
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2019,09,2019-09,1112,1021
3213,Van Vorst Park,40.71848892,-74.047726625,2019,09,2019-09,1070,941
3280,Astor Place,40.71928220070703,-74.07126188278198,2019,09,2019-09,366,358
3268,Lafayette Park,40.71346382669195,-74.06285852193831,2019,09,2019-09,399,392
496,E 16 St & 5 Ave,40.73726186,-73.99238967,2019,09,2019-09,0,1
3209,Brunswick St,40.7241765,-74.05065640000001,2019,09,2019-09,875,884
3279,Dixon Mills,40.72163014263835,-74.04996782541275,2019,09,2019-09,686,652
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2019,09,2019-09,794,795
3203,Hamilton Park,40.727595965999996,-74.044247311,2019,09,2019-09,3124,2842
459,W 20 St & 11 Ave,40.746745000000004,-74.007756,2019,09,2019-09,0,1
514,12 Ave & W 40 St,40.76087502,-74.00277668,2019,09,2019-09,0,3
3187,Warren St,40.721123600000006,-74.03805095,2019,09,2019-09,1297,1307
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2019,09,2019-09,1034,753
3694,Jackson Square,40.71113,-74.0789,2019,09,2019-09,122,104
3195,Sip Ave,40.730742625306576,-74.06391263008119,2019,09,2019-09,2009,2106
3426,JCBS Depot,40.70965083364061,-74.0686011314392,2019,09,2019-09,0,16
3192,Liberty Light Rail,40.711242299999995,-74.0557013,2019,09,2019-09,1116,1195
3202,Newport PATH,40.7272235,-74.03375890000001,2019,09,2019-09,2241,2206
351,Front St & Maiden Ln,40.70530954,-74.00612572,2019,10,2019-10,0,1
525,W 34 St & 11 Ave,40.75594159,-74.0021163,2019,10,2019-10,0,1
3201,Dey St,40.737711,-74.066921,2019,10,2019-10,67,107
3210,Pershing Field,40.742677141,-74.051788633,2019,10,2019-10,447,424
3194,McGinley Square,40.7253399253558,-74.06762212514876,2019,10,2019-10,946,656
3193,Lincoln Park,40.7246050998869,-74.07840594649316,2019,10,2019-10,262,302
3198,Heights Elevator,40.748715945380226,-74.04044330120088,2019,10,2019-10,285,256
3483,Montgomery St,40.71942,-74.05099,2019,10,2019-10,483,445
3186,Grove St PATH,40.71958611647166,-74.0431174635887,2019,10,2019-10,4678,6776
3196,Riverview Park,40.7443187,-74.04399090000001,2019,10,2019-10,236,189
3191,Union St,40.71821129999999,-74.08363940000001,2019,10,2019-10,97,119
3639,Harborside,40.71925170000001,-74.034234,2019,10,2019-10,1945,1895
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2019,10,2019-10,1069,1052
3481,York St,40.71649,-74.04105,2019,10,2019-10,400,380
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2019,10,2019-10,1657,1481
319,Fulton St & Broadway,40.711065999999995,-74.009447,2019,10,2019-10,0,1
3640,Journal Square,40.733670000000004,-74.0625,2019,10,2019-10,790,697
3206,Hilltop,40.7311689,-74.0575736,2019,10,2019-10,236,223
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2019,10,2019-10,390,340
268,Howard St & Centre St,40.71910537,-73.99973337,2019,10,2019-10,0,2
376,John St & William St,40.70862144,-74.00722156,2019,10,2019-10,0,1
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2019,10,2019-10,1632,2424
3273,Manila & 1st,40.72165072487999,-74.04288411140442,2019,10,2019-10,770,789
3681,Grand St,40.71517767732029,-74.03768330812454,2019,10,2019-10,657,578
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2019,10,2019-10,299,316
3674,Jay St & York St,40.70140317257725,-73.98672670125961,2019,10,2019-10,0,1
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2019,10,2019-10,202,179
3211,Newark Ave,40.72152515,-74.046304543,2019,10,2019-10,990,997
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2019,10,2019-10,229,186
392,Jay St & Tech Pl,40.695065,-73.987167,2019,10,2019-10,0,1
3275,Columbus Drive,40.71835519823214,-74.03891444206238,2019,10,2019-10,899,858
3185,City Hall,40.717732500000004,-74.04384499999999,2019,10,2019-10,958,1017
128,MacDougal St & Prince St,40.72710258,-74.00297088,2019,10,2019-10,0,1
3207,Oakland Ave,40.7376037,-74.05247829999999,2019,10,2019-10,467,321
3212,Christ Hospital,40.734785818,-74.050443636,2019,10,2019-10,256,172
3184,Paulus Hook,40.7141454,-74.0335519,2019,10,2019-10,802,824
327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2019,10,2019-10,0,1
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2019,10,2019-10,875,730
3267,Morris Canal,40.7124188237569,-74.03852552175522,2019,10,2019-10,1036,780
3679,Bergen Ave,40.72210378668603,-74.07145500183104,2019,10,2019-10,357,362
355,Bayard St & Baxter St,40.71602118,-73.99974372,2019,10,2019-10,0,1
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,2019,10,2019-10,175,182
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2019,10,2019-10,1074,848
3205,JC Medical Center,40.71653978099194,-74.0496379137039,2019,10,2019-10,653,647
3638,Washington St,40.7242941,-74.0354826,2019,10,2019-10,1141,1156
3220,5 Corners Library,40.73496102000952,-74.05950307846071,2019,10,2019-10,263,247
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2019,10,2019-10,383,297
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2019,10,2019-10,976,880
3213,Van Vorst Park,40.71848892,-74.047726625,2019,10,2019-10,823,669
3280,Astor Place,40.71928220070703,-74.07126188278198,2019,10,2019-10,336,353
3002,South End Ave & Liberty St,40.711512,-74.01575600000001,2019,10,2019-10,0,2
3268,Lafayette Park,40.71346382669195,-74.06285852193831,2019,10,2019-10,376,352
3209,Brunswick St,40.7241765,-74.05065640000001,2019,10,2019-10,892,802
254,W 11 St & 6 Ave,40.73532427,-73.99800419,2019,10,2019-10,0,1
3279,Dixon Mills,40.72163014263835,-74.04996782541275,2019,10,2019-10,720,591
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2019,10,2019-10,610,628
3203,Hamilton Park,40.727595965999996,-74.044247311,2019,10,2019-10,2773,2300
195,Liberty St & Broadway,40.70905623,-74.01043382,2019,10,2019-10,0,1
514,12 Ave & W 40 St,40.76087502,-74.00277668,2019,10,2019-10,0,8
3187,Warren St,40.721123600000006,-74.03805095,2019,10,2019-10,1153,1066
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2019,10,2019-10,935,625
3694,Jackson Square,40.71113,-74.0789,2019,10,2019-10,97,87
3195,Sip Ave,40.730742625306576,-74.06391263008119,2019,10,2019-10,1998,1854
3426,JCBS Depot,40.70965083364061,-74.0686011314392,2019,10,2019-10,0,13
3192,Liberty Light Rail,40.711242299999995,-74.0557013,2019,10,2019-10,722,793
3202,Newport PATH,40.7272235,-74.03375890000001,2019,10,2019-10,1736,1965
3201,Dey St,40.737711,-74.066921,2019,11,2019-11,117,169
3210,Pershing Field,40.742677141,-74.051788633,2019,11,2019-11,359,330
519,Pershing Square North,40.751872999999996,-73.97770600000001,2019,11,2019-11,0,1
3194,McGinley Square,40.7253399253558,-74.06762212514876,2019,11,2019-11,699,543
3193,Lincoln Park,40.7246050998869,-74.07840594649316,2019,11,2019-11,181,218
442,W 27 St & 7 Ave,40.746646999999996,-73.993915,2019,11,2019-11,0,2
3198,Heights Elevator,40.748715945380226,-74.04044330120088,2019,11,2019-11,157,159
3483,Montgomery St,40.71942,-74.05099,2019,11,2019-11,294,290
3186,Grove St PATH,40.71958611647166,-74.0431174635887,2019,11,2019-11,3586,5054
3196,Riverview Park,40.7443187,-74.04399090000001,2019,11,2019-11,170,166
3191,Union St,40.71821129999999,-74.08363940000001,2019,11,2019-11,89,95
3639,Harborside,40.71925170000001,-74.034234,2019,11,2019-11,1496,1481
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2019,11,2019-11,710,715
3481,York St,40.71649,-74.04105,2019,11,2019-11,258,268
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2019,11,2019-11,1159,1039
319,Fulton St & Broadway,40.711065999999995,-74.009447,2019,11,2019-11,0,1
3640,Journal Square,40.733670000000004,-74.0625,2019,11,2019-11,626,540
3206,Hilltop,40.7311689,-74.0575736,2019,11,2019-11,155,135
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2019,11,2019-11,288,247
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2019,11,2019-11,1198,1611
3273,Manila & 1st,40.72165072487999,-74.04288411140442,2019,11,2019-11,494,509
3681,Grand St,40.71517767732029,-74.03768330812454,2019,11,2019-11,423,435
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2019,11,2019-11,186,200
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2019,11,2019-11,101,88
3211,Newark Ave,40.72152515,-74.046304543,2019,11,2019-11,694,683
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2019,11,2019-11,196,155
3275,Columbus Drive,40.71835519823214,-74.03891444206238,2019,11,2019-11,649,646
3185,City Hall,40.717732500000004,-74.04384499999999,2019,11,2019-11,706,709
3207,Oakland Ave,40.7376037,-74.05247829999999,2019,11,2019-11,367,214
3212,Christ Hospital,40.734785818,-74.050443636,2019,11,2019-11,176,130
3184,Paulus Hook,40.7141454,-74.0335519,2019,11,2019-11,561,560
327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2019,11,2019-11,0,1
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2019,11,2019-11,762,585
3267,Morris Canal,40.7124188237569,-74.03852552175522,2019,11,2019-11,706,542
3679,Bergen Ave,40.72210378668603,-74.07145500183104,2019,11,2019-11,285,273
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,2019,11,2019-11,152,142
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2019,11,2019-11,876,710
3205,JC Medical Center,40.71653978099194,-74.0496379137039,2019,11,2019-11,487,498
3638,Washington St,40.7242941,-74.0354826,2019,11,2019-11,539,571
3220,5 Corners Library,40.73496102000952,-74.05950307846071,2019,11,2019-11,149,144
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2019,11,2019-11,274,210
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2019,11,2019-11,698,593
3213,Van Vorst Park,40.71848892,-74.047726625,2019,11,2019-11,620,477
3280,Astor Place,40.71928220070703,-74.07126188278198,2019,11,2019-11,300,303
3002,South End Ave & Liberty St,40.711512,-74.01575600000001,2019,11,2019-11,0,1
3268,Lafayette Park,40.71346382669195,-74.06285852193831,2019,11,2019-11,236,222
3209,Brunswick St,40.7241765,-74.05065640000001,2019,11,2019-11,576,562
3279,Dixon Mills,40.72163014263835,-74.04996782541275,2019,11,2019-11,508,466
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2019,11,2019-11,439,463
3203,Hamilton Park,40.727595965999996,-74.044247311,2019,11,2019-11,2008,1688
3187,Warren St,40.721123600000006,-74.03805095,2019,11,2019-11,850,908
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2019,11,2019-11,671,474
377,6 Ave & Canal St,40.72243797,-74.00566443,2019,11,2019-11,0,1
3694,Jackson Square,40.71113,-74.0789,2019,11,2019-11,97,67
3195,Sip Ave,40.730742625306576,-74.06391263008119,2019,11,2019-11,1655,1583
3426,JCBS Depot,40.70965083364061,-74.0686011314392,2019,11,2019-11,0,2
3192,Liberty Light Rail,40.711242299999995,-74.0557013,2019,11,2019-11,545,569
146,Hudson St & Reade St,40.71625008,-74.0091059,2019,11,2019-11,0,1
3202,Newport PATH,40.7272235,-74.03375890000001,2019,11,2019-11,1269,1348
3201,Dey St,40.737711,-74.066921,2019,12,2019-12,54,73
3210,Pershing Field,40.742677141,-74.051788633,2019,12,2019-12,218,200
3194,McGinley Square,40.7253399253558,-74.06762212514876,2019,12,2019-12,473,359
3193,Lincoln Park,40.7246050998869,-74.07840594649316,2019,12,2019-12,121,151
3198,Heights Elevator,40.748715945380226,-74.04044330120088,2019,12,2019-12,81,81
3483,Montgomery St,40.71942,-74.05099,2019,12,2019-12,202,198
3186,Grove St PATH,40.71958611647166,-74.0431174635887,2019,12,2019-12,2256,3033
3196,Riverview Park,40.7443187,-74.04399090000001,2019,12,2019-12,84,72
3191,Union St,40.71821129999999,-74.08363940000001,2019,12,2019-12,45,62
3639,Harborside,40.71925170000001,-74.034234,2019,12,2019-12,794,844
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2019,12,2019-12,538,554
3481,York St,40.71649,-74.04105,2019,12,2019-12,169,192
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2019,12,2019-12,685,626
3640,Journal Square,40.733670000000004,-74.0625,2019,12,2019-12,305,269
3206,Hilltop,40.7311689,-74.0575736,2019,12,2019-12,97,81
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2019,12,2019-12,187,154
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2019,12,2019-12,725,935
3273,Manila & 1st,40.72165072487999,-74.04288411140442,2019,12,2019-12,399,414
